ID,SMILES,VALUE_p
243,CN1CCN(C2=NC3=CC(Cl)=CC=C3N(NC(=O)C3=CC=C(Cl)C(Cl)=C3)C3=CC=CC=C23)CC1,7.920818754
244,CN1CCN(C2=NC3=CC(Cl)=CC=C3N(NC(=O)C3=CC=CC(Cl)=C3)C3=CC=CC=C23)CC1,8.397940009
245,COC1=CC2=C(C=C1O)C(C1=CC=CC=C1Cl)CNCC2,6.831502516
247,COC1=CC=C2CCC3=CC=CC=C3CN(C)CCC2=C1,5.762707662
248,COC1=CC=C2C(=C1)CCN(C)C2CC1=CC=CC=C1C,5.629116983
249,ClC1=CC(Cl)=C(OCC#CI)C=C1Cl,6.549750892
250,O=C(NCC=CCN1CCN(C2=CC=CC(Cl)=C2Cl)CC1)C1=CC2=CC=CC=C2N1,6.031050319
252,O=C1C2=CC=CC=C2CCCN1CCCN1CCN(C2=CC=CC(Cl)=C2Cl)CC1,5.620000528
253,O=C1C2=CC=CC=C2CCCN1CCCCN1CCN(C2=CC=CC=N2)CC1,6.54999737
254,O=C(NN1C2=CC=C(Cl)C=C2N=C(N2CCN(CC3CCCCC3)CC2)C2=CC=CC=C21)C1=CC=CC=C1Cl,6.53165267
255,CCN1CCN(C2=NC3=CC(Cl)=CC=C3N(NC(=O)C3=CC=CC=C3Cl)C3=CC=CC=C23)CC1,7.26760624
256,COC1=CC=CC=C1C(=O)NN1C2=CC=C(Cl)C=C2N=C(N2CCN(C)CC2)C2=CC=CC=C21,7.886056648
257,COC1=CC2=C(C=C1OC)C1CC3=CC(OC)=C(OC)C(OC)=C3CN1CC2,6.494700759
258,CN1CCCC2=CC=CC=C2CC2=CC(O)=CC=C2CC1,7.15490196
259,COC1=CC=C2CCN(C)CCCC3=CC=CC=C3CC2=C1,6.863279433
261,COC1=CC=CC=C1N1CCN(CCCCOC2=CN3N=CC(C=O)=C3C=C2)CC1,5.853871964
262,COC1=CC(CCNCC(O)C2=CC=C(O)C3=C2OCC(=O)N3)=CC=C1OCCCC1=CC=CC=C1,5.552841969
