ID,SMILES,VALUE_p
139,OC1=CC=CC(C2=NC3=CC=CC=C3SC(C3=CC=CC(O)=C3)C2)=C1,4.148130399
141,O=C(CCC1CCN(CC2=CC=CC=C2)CC1)C1=CC=CC=C1,6.519993057
142,O=C(CCC1CCN(CC2=CC=CC=C2)CC1)C1=CC=C2NCCC2=C1,7.280006174
143,CS(=O)(=O)NC1=CC=C2C(CCC3CCN(CC4=CC=CC=C4)CC3)=NOC2=C1,7.849857838
144,O=C(CCC1CCN(CC2=CC=C(O)C=C2)CC1)C1=CC2=C3C(=C1)C=CN3C(=O)CC2,9.309981219
145,CCOC(OCC)C1=CC=C(C=CC(=O)C2CCC3=CC=CC=C3C2=O)C=C1,4.113904268
146,CN(C)C1=CC=C(C=C2CNCC(=CC3=CC=C(N(C)C)C=C3[N+](=O)[O-])C2=O)C([N+](=O)[O-])=C1,6.055517328
148,CC1=CC=C(C2=CSC3=NC4=C(CNCC4=CC4=CC=C(Br)C=C4)C(C4=CC=C(Br)C=C4)N23)C=C1,5.995678626
149,[O-]C1=CC2=C3C(=C1)C1=CC4=C(C=C1C=[N+]3CC2)OCO4,5.41453927
150,CC(C)(C)C1=CC=[N+](CCCCCCCCCCCC[N+]2=CC=C(C(C)(C)C)C=C2)C=C1,8.15490196
152,O=S(=O)(C1=CC=CC=C1)N1C=CC2=C(N3CCN(CCCCCCNC4=C5CCCCC5=NC5=CC=CC=C45)CC3)C=CC=C21,7.88941029
153,C=C(C)C1CCC(C)(O)C(C2=C(O)C(CC=C(C)C)(CC=C(C)C)C(=O)C(C(=O)C(C)C)=C2O)C1,4.595166283
157,COC(=O)C1=C(C)NC2=NC3=C(CC(C)(C)CC3)C(N)=C2C1C1=CC=CC([N+](=O)[O-])=C1,7.346787486
158,CC1=CC2CC3=NC4=CC(Cl)=CC=C4C(NCCCCCCCCNC(=O)C4=CC(O)=C5C(=O)C6=C(O)C=CC=C6C(=O)C5=C4)=C3C(C1)C2,8.356547324
161,COC1=CC2=C(C=C1OC)OC(=O)C(C1=CC=C(CN(C)CC3=CC=CC([N+](=O)[O-])=C3)C=C1)=C2,6.434152181
162,COC1=CC=CC(C(C)N(C)CCCNC(=O)CCCCC2CCSS2)=C1,4.130181792
163,C1=CC=C2C=[N+](CC3=CC=C4C=CC(C[N+]5=CC=C6C=CC=CC6=C5)=CC4=C3)C=CC2=C1,6.522878745
165,CC(C)N1CCN(C2=NC=CC(NCC3=CC=CC4=CC=CC=C34)=N2)CC1,4.801342913
167,ClC1=CC=C2C(NCCCCCCCNC3=C4CC5=CC=CC=C5C4=NC4=CC(Cl)=CC=C34)=C3CCCCC3=NC2=C1,7.91721463
168,CCC(C)C(=O)OCCCC1=CC(OC)=C2OC(C3=CC=C4OCOC4=C3)=CC2=C1,5.229147988
169,C=CCC1(O)OCC2=C3C1=NC=CC3=CC(OC)=C2OC,3.759450752
170,C=CCC1(OC)OCC2=C3C1=NC=CC3=CC(OC)=C2OC,4.0
172,COC1=CC=C(C=CC(=O)NCCC2CCN(CC3=CC=CC=C3)CC2)C=C1OC,6.585026652
173,CN(C)C(=O)OC1=CC=C[N+](C)=C1,6.455931956
174,CC1=C(OC(=O)N(C)C)C2=C(C=[N+]1C)COC(C(C)(C)C)OC2,3.958607315
175,CC1=C(OC(=O)N(C)C)C2=C(C=[N+]1C)COC(C)(C)OC2,3.301029996
176,C#CCOC(=O)C1=C(C)NC2=NC3=C(CC(C)(C)CC3)C(N)=C2C1C1=CC=CC([N+](=O)[O-])=C1,5.71489297
177,C=CCC1C(O)C(OCC2=CC=CC=C2)C(O)CN1CCCCCCCC,4.657577319
178,COC(=O)C1=C(C)OP(=O)(OC)OCC1,5.982966661
180,COC1=CC=C(C=CC(=O)NC2=CC=C(CN(C)CC3=CC=CC=C3)C=C2)C=C1OC,5.400116928
181,COC1=CC=C(C2=CC3=CC=C(OCCCN(C)CC4=CC=CC(OC(=O)NCCCCCC5=CC=CC=C5)=C4)C=C3OC2=O)C=C1,6.505845406
182,COC1=CC2=C(C=C1OC)C(=O)C(CC1CCN(CC3CCCCC3)CC1)C2,8.045757491
183,ClC1=CC=CC=C1C(C1=CC=CC=C1)(C1=CC=CC=C1)N1C=CN=C1,4.711974465
184,CN(C)CCCC1(C2=CC=C(F)C=C2)OCC2=CC(C3=NN=C(C4=CC=CC=C4F)N3)=CC=C21,3.726975566
185,O=C(CCCCC1CCSS1)NCCCNC1=C2CCCCC2=NC2=CC(Cl)=CC=C12,9.596879479
186,NC1=C2CCCCC2=NC2=C1C=C(C1=CC=CC=C1)N2C1=CC=CC=C1,4.341988603
187,CC(CC(=O)CC(C)C1CC(=O)C2(C)C3=C(C(=O)CC12C)C1(C)CCC(=O)C(C)(C)C1CC3=O)C(=O)O,4.736363931
188,CCCCOC(=O)CCC(C)C1CCC2(C)C3=C(C(=O)CC12C)C1(C)CCC(=O)C(C)(C)C1CC3O,4.91150953
189,CCN(CCCCCCNC1=CC(=O)C(NCCCNC(=O)CCCCC2CCSS2)=CC1=O)CC1=CC=CC=C1OC,6.823908741
190,CCN(CCCNC1=CC(=O)C(NCCCCCCNC(=O)CCCCC2CCSS2)=CC1=O)CC1=CC=CC=C1OC,6.795880017
192,CC(C1C(O)CC2(C)C3CC(O)C4C5(C=CC(NC(=O)C6=CC=CC=C6)C4(C)CO5)CC3=CCC12C)N(C)C,5.070581074
193,NC1=C2CC3=CC=CC=C3C2=NC2=NC(C3=CC=CC=C3)=CC(C(F)(F)F)=C12,4.755475488
194,CCCCCCCNC(=O)OC1=CC=CC(CN(C)CCCCCOC2=CC=C3C4=C(CCCC4)C(=O)OC3=C2)=C1,7.73754891
195,CC1=C(C)C2=CC=C(OCCCCCCN(C)CC3=CC=CC=C3)C=C2OC1=O,6.468521083
196,CN1CCN(C2=CC=CC(C3=CN=C4NC5=CN=C(C#N)C=C5C4=C3)=C2)CC1,5.321481621
197,COC1=CC2=C(C=C1OC)C(=O)C(CC1CCN(CC3=CC=CC=C3Cl)CC1)C2,7.013228266
198,COC1=CC2=C(C=C1OC)C(=O)C(CC1CCN(CC3=CC=CC=C3C(F)(F)F)CC1)C2,5.312471039
199,COC1=CC2=C(C=C1OC)C(=O)C(CC1CCN(CC3=CC=CC(Cl)=N3)CC1)C2,6.054039296
200,CC[N+]1(CC2=CC=CC=C2[N+](=O)[O-])CCCCCC[N+](CC)(CC2=CC=CC=C2[N+](=O)[O-])CCCCCN2C(=O)C=C(C)N(CCCCC1)C2=O,7.229147988
202,CC1=C(C)C2=C(CCC(C)(C(=O)O)O2)C(C)=C1O,3.729554092
206,CC(C)N1CCN(C2=CC=C(OCC3COC(CN4C=NC=N4)(C4=CC=C(Cl)C=C4Cl)O3)C=C2)CC1,4.666089457
207,CN(C)C(=O)OC1=CC=CC([N+](C)(C)C)=C1,7.387216143
209,CCCSC1=NC2=NC3=C(C(N)=C2S1)C1CC(CC)=CC(C3)C1,5.138465589
211,CCC1=CC2CC3=C(C(N)=C4N=C(C5CC5)OC4=N3)C(C1)C2,4.301029996
212,CC(=O)NCCC1=CNC2=CC=C(OC(=O)NCCCCCCCCCCCCNC3=C4CCCCC4=NC4=CC=CC=C34)C=C12,8.420216403
214,CC(C)(C)C1=CC=CC(C(=O)C(F)(F)F)=C1,7.835647144
216,CN(C)C1=CC=C(C(=O)NCCCCCCCCNC2=C3CCCCC3=NC3=CC=CC=C23)C=C1,7.113509275
217,OC1C=C2CCN3CC4=CC5=C(C=C4C(C1O)C23)OCO5,3.809668302
218,CCC(C)N1C=C(C(=O)C(F)F)C=N1,7.066006836
220,CC(C)C1=NC2CC=C3CC4C(=O)CC5(C)C(C(C)N(C)C)C(OC(=O)C(C)(C)C)CC5(C)C4CCC3C2(C)CO1,6.076238039
221,CCCCOC1=CC=C(C(=O)CCN2CCCCC2)C=C1,6.742321425
222,CN(C)C1=CC=C(C(=O)NCCCCCCCNC2=C3CCCCC3=NC3=CC=CC=C23)C=C1,7.124938737
223,CN(C)CCCC1(C2=CC=C(F)C=C2)OCC2=CC(C3=NN=C(C4=CC=C(Cl)C=C4)N3)=CC=C21,5.17327748
224,CC=C1C2C=C(C)CC1(N)C1=C(C2)NC(=O)C=C1,7.537602002
225,CN(C)CCCC1(C2=CC=C(F)C=C2)OCC2=CC(C3=NN=C(C4=CC=C(F)C=C4)N3)=CC=C21,3.583975596
226,CC1=CC=CC=C1C1=NN=C(C2=CC=C3C(=C2)COC3(CCCN(C)C)C2=CC=C(F)C=C2)N1,5.021363052
227,CC1(C)CCCN(CC2=CC=C(C3=CN=C4NC5=CN=C(C#N)C=C5C4=C3)C=C2)C1,5.477555766
228,CCOC(=O)C1=C(C)NC2=NC3=C(CC(C)(C)CC3)C(N)=C2C1C1=CC=CC(C(F)(F)F)=C1,5.948847478
