ID,SMILES,VALUE_p
93,NC(=O)C(CC1CC1)NC(=O)C1=CC=C(Br)C(OCC2CC2)=N1,6.649170726
94,CC(C)CC(NC(=O)C1=CC=C(C(F)(F)F)C(OCC2CC2)=N1)C(N)=O,7.872895202
95,CC(C)(C#N)NC(=O)C1=CC=C(C2CC2)C(OCC2CC2)=N1,6.687188174
96,CC(C)(C)C(NC(=O)C1=CC=C(C2CC2)C(OCC2CC2)=N1)C(N)=O,8.420216403
97,CNC(=O)C(CC(C)C)NC(=O)C1=CC=C(C2CC2)C(OCC2CC2)=N1,8.886056648
98,CC1=NC(C(CC(C)C)NC(=O)C2=CC=C(C3CC3)C(OCC3CC3)=N2)=NO1,8.920818754
99,CC(C)(C)C1=CC(NC(=O)N2CCCN(C3=NC=CC=C3Cl)CC2)=NO1,6.552841969
100,CC(C)(C)C1=CC(NC(=O)N2CCCN(C(=O)C3CCOCC3)CC2)=NO1,7.173925197
101,CC(C)(C)C1=CC=C2OC(N3CCCN(C(=O)CC4CCCC4)CC3)=NC2=C1,8.698970004
102,CCS(=O)(=O)C1=CC=C2C(=C1)N=C(CC(C)(C)C)N2CC1CC1,8.537602002
103,CCS(=O)(=O)C1=CC=C2C(=C1)N=C(C(C)(C)C)N2CC1CC1,8.568636236
104,CCCCCN1C=C(C(=O)NC2=CC=C3C=CC=CC3=C2)C2=CC=CC=C21,5.300000202
105,CCC(=O)C1=C(N)C2=CC(C3=CC=C(Cl)C=C3)=C(C3=CC=CC=C3Cl)N=C2O1,6
106,CC1=NC(C(=O)NC23CC4CC(CC(C4)C2)C3)=C(C)N1C1=CC=CC=C1,9.100015437
107,CC(C)(C)C1CC(=O)C2=CC(C3=CC=C(Cl)C=C3)=C(C3=CC=CC=C3Cl)N=C2O1,5.468521083
108,CCOC(=O)C(=CC1=CN(CCN2CCOCC2)C2=CC=CC=C12)C(=O)C1=CC=CC=C1,5.206209615
109,CC(C)CN1C(=O)CN(CC2=CC=C(C3=CC=C(F)C(CN4CCCCC4)=N3)C=C2)C1=O,8.599980365
110,O=C1CN(CC2=CC=C(C3=CC=CC(CN4CCCCC4)=N3)C=C2)C(=O)N1CC(F)(F)F,8.500038134
111,O=C1CN(CC2=CC=C(C3=CC=CC(CN4CCCCC4)=N3)C=C2)C(=O)N1CC(F)F,7.599980365
112,CC1=C(C(=O)C2=CC=CC3=CC=CC=C23)C2=CC=CC3=C2N1C(CN1CCOCC1)CO3,8.799970733
113,CC(NC(=O)C(C)(C)NC1=NC=C(Cl)C=C1Cl)C(CC1=CC=C(Cl)C=C1)C1=CC=CC(C#N)=C1,6.155522824
114,COC1=CC=C(C2=C(C3=CC=C(O)C=C3O)NN=C2C(F)(F)F)C=C1,4.519993057
115,CC1=NC(N2CCN(C(=O)C3=CC=CO3)CC2)=C2C3=C(CC(C)CC3)SC2=N1,4.549750892
116,CC(C)S(=O)(=O)C1=CC=C2C(=C1)N=C(CC(C)(C)C)N2CC1CC1,8.494850022
117,CC(C)(C)CC1=NC2=CC(S(=O)(=O)CC(C)(C)O)=CC=C2N1CC1CC1,8.508638306
118,CCCC1=NC2=CC(S(=O)(=O)CC)=CC=C2N1CC1CC1,6.701146924
119,CC1=CC=C(C(=O)NC2C3(C)CCC(C3)C2(C)C)C=C1CCCN1CCOCC1,6.958607315
120,O=C(O)CCCCCOC1=CC(NC2CCN(S(=O)(=O)C(F)(F)F)CC2)=C2C=C(C(C3=CC=C(Cl)C=C3)C3=CC=C(Cl)C=C3)C=CC2=N1,7.214670165
121,O=C1C=C(NC2CCN(C3=NC=CC=N3)CC2)C2=CC(C(C3=CC=C(Cl)C=C3)C3=CC=C(Cl)C=C3)=CC=C2N1,5.387216143
122,O=C(NC(CC1CC1)C1=NC=CS1)C1=CC=C(C2CCOCC2)C(OCC2CC2)=N1,7.488116639
123,CCC(CC)(NC(=O)C1=CC=CC(C2=CC=C(Cl)C=C2)=N1)C(=O)NC,6.733533105
124,O=C(NN1CCCCC1)C1=CC=CC(C2CCCC2)=N1,6.888065724
125,CC1=NC(C(C)(C)NC(=O)C2=CC=C(C3CCCO3)C(OCC3CC3)=N2)=NO1,7.698970004
126,CNC(=O)C(NC(=O)C1=CC=C(C2CC2)C(OCC2CC2)=N1)C(C)(C)C,9.22184875
127,CCC(NC(=O)C1=CC=C(C2CC2)C(OCC2CC2)=N1)C1=NOC(C)=N1,7.850780887
128,COC(=O)C(CC1CC1)NC(=O)C1=CC=C(C2CC2)C(OCC2CC2)=N1,8.148741651
129,CCN(C)C(=O)C(CC)(CC)NC(=O)C1=CC=C(C2CC2)C(OCC2CC2)=N1,7.609064893
130,CNC(=O)C(CC(C)(C)C)NC(=O)C1=CC=CC(CC2=CC=C(F)C=C2)=N1,8.086186148
131,COC(=O)C(C)(C)NC(=O)C1=CC=C(N2CCCC2)C(OCC2CC2)=N1,8.337242168
132,CC1(C)C(C(=O)C2=CN(CCC3=CC=NC=C3)C3=CC=CC=C23)C1(C)C,6.790484985
133,CNC(=O)C(NC(=O)C1=CC=CC(C2=CC=CC(Cl)=C2)=N1)C(C)(C)C,7.192464972
134,CC1=NC(C(NC(=O)C2=CC=C(C3CC3)C(OCC3CC3)=N2)C2CC2)=NO1,7.478861916
135,CC1=NC(C(C)(C)NC(=O)C2=CC=C(N3CCC34COC4)C(OCC3CC3)=N2)=NO1,7.384049948
136,CC1=NC(C(C)(C)NC(=O)C2=CC=C(C3CC3)C(OCC3CCOCC3)=N2)=NO1,7.627087997
137,CNC(=O)C(CC(C)(C)C)NC(=O)C1=CC=C(N2CC(F)(F)C2)C(OCC2CC2)=N1,8.602059991
138,CC1=CC=CC(N2CCN(C(=O)C3=CC(S(=O)(=O)N(C)C)=CC=C3N3CCCC3)CC2)=C1C,4.821023053
139,CC(C)(NC(=O)C1=CC=C(N2CC(F)(F)C2)C(OCC2CC2)=N1)C1=NC=CS1,8.22184875
140,CCC1=C(C(=O)NC23CC4CC(CC(C4)C2)C3)N=C(C)N1C1=CC=CC=C1,9.599980365
141,CCCCCN1N=C(C(C)(C)C)C=C1C(=O)NC(C)(C)CO,6.496754229
142,CCCCCN1N=C(C(=O)NC(C)(C)CO)C=C1C1CCCCC1,4
143,CCCCCN1N=C(C(=O)NC(C)(C)CO)C([N+](=O)[O-])=C1C(C)(C)C,7.876148359
144,CC(C)(CO)NC(=O)C1=NN(C2=CC=C(F)C=C2)C(C(C)(C)C)=C1,6.164246032
145,O=S(=O)(NCC1CC1)C1=CC=C(NC2CCCCC2)C=C1C(F)(F)F,6.844663963
146,O=S(=O)(NCC1CC1)C1=CC=C(NCC2=CC=CC=N2)C=C1C(F)(F)F,5.862329463
147,COC1=CC=C(C(=O)C2=C(C)N(CCN3CCOCC3)C3=CC(I)=CC=C23)C=C1,5.501689446
148,CCCCCN1C=C(C(=O)NC23CC4CC(CC(C4)C2)C3)C(=O)C(C2=CC=C(CC)C=C2)=C1C,7.399027104
149,CCCCCN1C=C(C(=O)NC2C3CC4CC(C3)CC2C4)C(=O)C=C1C(C)(C)C,6.344861565
150,CC1=C(C(=O)NC2CCCCCC2)C(=O)N(CC2=CC=C(F)C=C2)C=C1Br,8.958607315
151,O=C(NC1(C2=CC=CC=N2)CC1)C1=NN(C2=CC=C(Cl)C(Cl)=C2)C2=C1CCCCC2=CC1=CC=C(F)C=C1,6.093126465
152,CCCCCCN1C(=O)C2C3C4=CC=CC=C4C(C4=CC=CC=C43)C2C1=O,5.089375595
153,CC(C)(C)CC1=NC2=C(CCN(S(C)(=O)=O)C2)N1CC1CC1,6.35753548
154,COCCS(=O)(=O)N1CCC2=C(C1)N=C(CC(C)(C)C)N2CC1CC1,7.66756154
155,CC1=NOC(C)=C1S(=O)(=O)N1CCC2=C(C1)N=C(C(C)(C)C)N2CC1CC1,8.292429824
156,CCCCC(=O)N1CCC2=C(C1)N=C(CC(C)(C)C)N2CC1CC1,5.991399828
157,CC(C)(C)C1=NC2=C(CCN(S(=O)(=O)CC3=CC=CC=C3)C2)N1CC1CC1,7.661543506
158,COC1=NC=C(Br)C=C1CN1CCC2=C(C1)N=C(C(C)(C)C)N2CC1CC1,6.530177984
159,CC1=NNC=C1C(=O)NC1CC(C)(C)OC2=NC(C3=CC=C(Cl)C=C3Cl)=C(C3=CC=C(Cl)C=C3)C=C21,5.853871964
160,CC1=NC(C(=O)NC2CC(C)(C)OC3=NC(C4=CC=C(Cl)C=C4Cl)=C(C4=CC=C(Cl)C=C4)C=C32)=NN1,5.283996656
161,O=C(NCC1=CC=C(Cl)C=C1)C1=CN=C(NC2=CC=CC(Cl)=C2)N=C1C(F)(F)F,6.397940009
162,O=C(NCC1CCOCC1)C1=CN=C(NC2=CC=C(Cl)C(Cl)=C2)N=C1C(F)(F)F,7.30980392
163,CC1(C)CC(NC(=O)C(C)(C)CO)C2=CC(C3=CC=C(Cl)C=C3)=C(C3=CC=C(Cl)C=C3Cl)N=C2O1,5.119186408
164,CC(NC(=O)C(C)(C)OC1=CC=CC(F)=C1)C(CC1=CC=C(Cl)C=C1)C1=CC=CC=C1,6.537602002
165,CNC(=NS(=O)(=O)C1=CC=C(Cl)C=C1)N1CC(C2=CC=CC=C2)C(C2=CC=C(Cl)C=C2)=N1,5.958607315
166,CN(CCCCCCCOC1=CC=C(C2=C(C(=O)C3=CC=C(OCCN4CCOCC4)C=C3)C3=CC=CC=C3O2)C=C1)CC1=CC=CC=C1,5.643974143
167,CC(C)C(=O)C1=C(N)C2=CC(C3=CC=C(Cl)C=C3)=C(C3=CC=C(Cl)C=C3Cl)N=C2O1,6.193820026
168,CC1(C)OC2=CC(C34CC5CC(CC(CC#N)(C5)C3)C4)=CC(O)=C2C2CC(O)CCC21,7.080398976
169,NC(=O)CC(=O)N1CCC(NC2=CC(=O)NC3=CC=C(C(C4=CC=C(Cl)C=C4)C4=CC=C(Cl)C=C4)C=C23)CC1,5.187086643
170,O=C(NCC1CC1)C1=CC=C(NC2=CC=C(Cl)C=C2Cl)C=C1F,5.66756154
171,O=S(=O)(NCC1CCCO1)C1=CC=C(NC2=CC=C(Cl)C=C2Cl)C=C1C(F)(F)F,7.301029996
172,CCCCNS(=O)(=O)C1=CC=C(NC2=CC=C(Cl)C=C2Cl)C=C1C(F)(F)F,6.537602002
173,COC1=CC(NC2=CC=C(S(=O)(=O)NCC3CC3)C(OC(F)(F)F)=C2)=CC(OC)=C1,7.142667504
174,COC1=CC(NC2=CC=C(S(=O)(=O)N3CCOCC3)C(C(F)(F)F)=C2)=CC(OC)=C1,6.034798299
175,COC1=CC(NC2=CC=C(S(=O)(=O)NCC3=CC=CO3)C(C(F)(F)F)=C2)=CC(OC)=C1,6.463441557
176,O=S(=O)(NCC1CC1)C1=CC=C(NC2=CC=C(F)C=C2F)C=C1,5.22184875
177,CC(C)CN1C(=O)CN(CC2=CC=C(C3=CC=C(F)C(CN4CCOCC4)=N3)C=C2)C1=O,8.100015437
178,CC1=C(CN2CCOCC2)C=C(NC(=O)C2CCCCC2C)C=C1C(F)(F)F,7.37675071
